step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/testing,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid,val-aux/longvt_longvt-val/answered/mean@1,val-aux/longvt_longvt-val/evidence_iou/mean@1,val-aux/longvt_longvt-val/format_score/mean@1,val-aux/longvt_longvt-val/judge_used/mean@1,val-aux/longvt_longvt-val/num_tool_calls/mean@1,val-aux/longvt_longvt-val/reward/mean@1,val-aux/longvt_longvt-val/score/mean@1,val-aux/num_turns/max,val-aux/num_turns/mean,val-aux/num_turns/min,val-core/longvt_longvt-val/acc/mean@1
204,0.867318,0.0667978,0.001,0.0112998,-0.0124022,2.18076e-06,101.677,39.3147,42.1016,0,0,-0.0124135,0,2.63788,0.0124135,-3.34605,2.63788,0.0124135,-3.34605,1.88757,1.05973,0,1.88757,1.05973,0,924119,924119,924119,924119,924119,0,4,3.98438,2,0.342689,0.302203,1248.11,740.415,924119,0,4151,3969.5,3934,0,0,3488,3250.18,157,0,3488,3250.18,157,4.3872,0.00727403,0.003216,0.00286918,0.00397886,0.00291254,0.0143831,-0.0069682,1.00292,0.867067,2.41458,0.86998,2.42175,0.000186918,0.346296,0.141951,0.342982,0.172735,4.57621,1.08531,0.234403,119.091,101.995,30.3375,-1,-1,-1,3.86487,115.616,-1,3957,3357,0.111785,0.855993,0.147593,0,0.324934,144.067,143.551,131.18,0.000461134,,5.8422e-05,740.415,3.7338e-05,,316.957,4.00217,1,204,0.99853,0.569614,0.0102056,0.0166711,1,,,,,,,,,,,
205,0.879092,0.0778988,0.001,0.0106628,-0.0150785,2.14524e-06,101.834,39.3147,42.1016,0,0,-0.0150892,0,2.46962,0.0150892,-3.39181,2.46962,0.0150892,-3.39181,1.99875,1.36411,0.5,1.99875,1.36411,0.5,921697,921697,921697,921697,921697,0,4,4,4,0.343667,0.300832,1251.72,736.346,921697,0,4137,3972.62,3940,0,0,3552,3228.13,3042,0,3552,3228.13,3042,5.64406,0.00610435,0.00302396,0.00308031,0.00420865,0.0031279,0.0145209,-0.00648713,1.00314,0.865273,2.40791,0.8684,2.4156,0.000182419,0.345951,0.140432,0.34244,0.168135,3.86366,0.966018,0.324418,114.787,99.9746,71.7928,-1,-1,-1,3.15081,113.44,-1,3952,3379,0.166509,0.814946,0.145877,0.068222,0.3246,142.947,143.615,129.436,0.000414139,,6.5713e-05,736.346,4.6246e-05,,315.626,4.05437,1,205,0.998571,0.298695,0.0104055,0.0161562,1,,,,,,,,,,,
206,0.853019,0.0737475,0.001,0.0103648,-0.00999065,2.11018e-06,102.178,39.3147,42.1016,0,0,-0.010001,0,2.5518,0.010001,-2.85897,2.5518,0.010001,-2.85897,1.98843,1.36819,0.5,1.98843,1.36819,0.5,926146,926146,926146,926146,926146,0,4,4,4,0.342665,0.289702,1239.68,747.084,926146,0,4145,3999,3939,0,0,3477,3236.52,2938,0,3477,3236.52,2938,5.83327,0.00702894,0.00301985,0.00261919,0.00374894,0.0027405,0.0164333,-0.0070737,1.00275,0.843729,2.34972,0.84647,2.35619,0.000185759,0.356696,0.144845,0.33951,0.17204,4.62567,1.0105,0.327566,119.809,103.463,70.8571,-1,-1,-1,1.70403,119.809,-1,3969,3358,0.235012,0.801923,0.134706,0.0682422,0.319198,147.77,146.043,134.147,0.000432086,,5.7654e-05,747.084,4.5971e-05,,314.436,4.03379,1,206,0.99859,0.224372,0.0102594,0.0159989,1,,,,,,,,,,,
207,0.89314,0.0713053,0.001,0.0101665,0.00571196,2.0756e-06,102.364,39.3147,42.1016,0,0,0.00570179,0,2.8201,-0.00570178,-3.7215,2.8201,-0.00570178,-3.7215,1.90084,0.994676,0.5,1.90084,0.994676,0.5,932684,932684,932684,932684,932684,0,4,4,4,0.343149,0.300847,1244.56,749.411,932684,0,4149,4020.88,3608,0,0,4179,3265.72,420,0,4179,3265.72,420,4.19129,0.00650346,0.00288424,0.00254697,0.00372281,0.00259626,0.0141251,-0.00655305,1.00261,0.877497,2.44526,0.880094,2.45199,0.000178202,0.352662,0.142006,0.344865,0.166206,5.96668,1.09676,0.324201,121.283,104.092,65.378,-1,-1,-1,4.40453,117.417,-1,4149,3222,0.0999747,0.860538,0.147332,0.000277359,0.317655,147.417,143.154,132.447,0.000453072,,5.8148e-05,749.411,3.6992e-05,,321.65,4.09532,1,207,0.998686,0.262392,0.0100216,0.0155891,1,,,,,,,,,,,
208,0.848694,0.0691028,0.001,0.0103832,0.0122436,2.04148e-06,102.367,39.3147,42.1016,0,0,0.0122332,0,2.40793,-0.0122332,-2.17077,2.40793,-0.0122332,-2.17077,1.9625,1.32746,0.5,1.9625,1.32746,0.5,930091,930091,930091,930091,930091,0,4,4,4,0.344065,0.299424,1247.25,745.711,930091,0,4148,4067.38,3943,0,0,3624,3198.96,2926,0,3624,3198.96,2926,2.21712,0.00520873,0.00277429,0.00293295,0.0039193,0.00317922,0.0169814,-0.00577867,1.00319,0.835239,2.33201,0.838418,2.33952,0.000199984,0.353312,0.143997,0.342731,0.186003,4.72576,1.10045,0.333478,120.036,103.065,68.875,-1,-1,-1,0.853099,120.036,-1,3943,3624,0.117466,0.392439,0.13249,0.0642246,0.32311,144.67,143.659,133.931,0.000396568,,5.9197e-05,745.711,4.628e-05,,318.771,4.00487,1,208,0.99863,0.368059,0.00994276,0.0158157,1,,,,,,,,,,,
209,0.893514,0.0744404,0.001,0.0100849,0.0238191,2.00785e-06,118.172,39.3147,42.1016,0,0,0.023809,0,3.74279,-0.023809,-3.46923,3.74279,-0.023809,-3.46923,1.98683,1.23744,0.5,1.98683,1.23744,0.5,916532,916532,916532,916532,916532,0,4,4,4,0.344916,0.29872,1248.01,734.394,916532,0,3953,3918.5,3756,0,0,3597,3241.91,2981,0,3597,3241.91,2981,10.9413,0.00885594,0.00322343,0.00288743,0.00410301,0.00299042,0.0284018,-0.00699729,1.00301,0.868456,2.4491,0.871446,2.45642,0.000178463,0.346291,0.143858,0.340612,0.163567,3.89325,0.864898,0.319006,119.638,101.894,63.4627,-1,-1,-1,1.09035,119.638,-1,3953,3417,0.101586,0.840568,0.146414,0.0668482,0.313938,143.698,142.035,131.851,0.000541127,,6.9202e-05,734.394,4.7162e-05,,312.182,4.00015,1,209,0.998567,0.336106,0.0101834,0.0164474,1,,,,,,,,,,,
210,0.846526,0.0716246,0.001,0.0103471,0.0420404,1.9747e-06,101.935,39.3147,42.1016,0,0,0.0420301,0,3.62194,-0.0420301,-3.71019,3.62194,-0.0420301,-3.71019,2,1.44384,0.362319,2,1.44384,0.362319,926745,926745,926745,926745,926745,0,4,4,4,0.344948,0.302097,1230.77,752.978,926745,0,4127,3963.88,3932,0,0,3807,3276.32,2946,0,3807,3276.32,2946,0.965334,0.00551534,0.00289561,0.00309604,0.00382309,0.00302987,0.0163174,-0.00513107,1.00304,0.835414,2.34403,0.838444,2.3512,0.000184763,0.347793,0.141636,0.347291,0.171228,4.50924,0.879019,0.314555,120.134,102.59,56.539,-1,-1,-1,1.73959,120.134,-1,3935,3484,0.193398,0.89816,0.136711,0.0654296,0.325109,145.853,149.362,131.26,0.000399642,,7.4109e-05,752.978,4.8391e-05,,321.851,3.99979,1,210,0.998657,0.407017,0.00973244,0.0159585,1,,,,,,,,,,,
211,0.925944,0.0735191,0.001,0.0114049,0.0167656,1.94203e-06,103.146,39.3147,42.1016,0,0,0.0167542,0,3.73232,-0.0167542,-3.65453,3.73232,-0.0167542,-3.65453,1.88889,0.98402,0.137255,1.88889,0.98402,0.137255,923527,923527,923527,923527,923527,0,4,4,4,0.344078,0.304517,1213.39,761.114,923527,0,4142,3966.62,3930,0,0,3476,3248.43,2984,0,3476,3248.43,2984,35.6816,0.00717711,0.00294299,0.00236651,0.00397525,0.00244571,0.0144565,-0.00782299,1.00246,0.910315,2.51587,0.912761,2.52229,0.000181507,0.353067,0.151791,0.357358,0.167626,3.51921,1.10292,0.330875,118.913,103.216,71.9407,-1,-1,-1,1.89323,118.913,-1,3932,3431,0.163003,0.800373,0.150637,0.064099,0.327003,146.805,139.38,140.183,0.000539361,,6.6711e-05,761.114,3.7935e-05,,330.03,4.04441,1,211,0.99869,0.24139,0.0101292,0.0155793,1,,,,,,,,,,,
212,0.884604,0.0758364,0.001,0.0113686,-0.0298676,1.90986e-06,102.107,39.3147,42.1016,0,0,-0.0298789,0,3.72627,0.0298789,-1.73195,3.72627,0.0298789,-1.73195,1.83835,1.03951,0.5,1.83835,1.03951,0.5,903529,903529,903529,903529,903529,0,4,4,4,0.344562,0.301858,1236.03,730.994,903529,0,4137,3931.25,3622,0,0,3454,3127.57,2672,0,3454,3127.57,2672,2.94144,0.00529516,0.00282673,0.00305122,0.00389298,0.00303646,0.0146773,-0.00539118,1.00305,0.877102,2.43219,0.880138,2.43966,0.00017129,0.339894,0.148423,0.350185,0.154766,4.64158,1.15558,0.280555,109.661,96.5311,64.2424,-1,-1,-1,3.19606,108.708,-1,3967,3326,0.291574,0.764972,0.145644,0.0650022,0.32436,136.069,139.362,134.105,0.000519165,,8.7786e-05,730.994,7.779e-05,,316.402,4.3906,1,212,0.998738,0.302698,0.00981994,0.0153202,1,,,,,,,,,,,
213,0.88982,0.069977,0.001,0.0105389,0.0300253,1.87819e-06,103.339,39.3147,42.1016,0,0,0.0300148,0,2.61987,-0.0300148,-3.7005,2.61987,-0.0300148,-3.7005,1.83632,1.24248,0.5,1.83632,1.24248,0.5,930416,930416,930416,930416,930416,0,4,4,4,0.341123,0.299347,1240.58,749.986,930416,0,4147,3996.75,3937,0,0,3700,3272.12,2939,0,3700,3272.12,2939,17.4662,0.00802279,0.00299663,0.00205576,0.00337196,0.00213197,0.0121365,-0.00586015,1.00214,0.869791,2.42088,0.871923,2.4261,0.000185285,0.359078,0.144879,0.342578,0.172392,6.16385,1.12805,0.325286,124.423,106.165,70.3479,-1,-1,-1,0.380503,124.423,-1,3962,3487,0.251366,0.780555,0.140067,0.0721893,0.319642,150.393,141.177,134.797,0.00049978,,7.3402e-05,749.986,4.4682e-05,,318.74,4.20572,1,213,0.998536,0.281565,0.0103055,0.0165992,1,,,,,,,,,,,
214,0.923221,0.0746803,0.001,0.011079,4.43868e-05,1.84702e-06,103.014,39.3147,42.1016,0,0,3.33125e-05,0,2.62897,-3.33031e-05,-2.37394,2.62897,-3.33031e-05,-2.37394,1.8913,1.25935,0.293991,1.8913,1.25935,0.293991,922297,922297,922297,922297,922297,0,4,4,4,0.339741,0.303238,1226.24,752.136,922297,0,3952,3943.12,3935,0,0,3614,3262.32,3043,0,3614,3262.32,3043,7.65072,0.00636125,0.00301379,0.00295453,0.0039439,0.00308991,0.0145249,-0.00667834,1.0031,0.898051,2.49133,0.901141,2.499,0.000181312,0.361056,0.146786,0.344305,0.167224,3.18752,1.01343,0.320515,120.962,105.502,70.8222,-1,-1,-1,1.77903,120.962,-1,3943,3484,0.0914463,0.738024,0.141955,0.0729244,0.316651,150.769,143.739,135.381,0.000522215,,9.6059e-05,752.136,3.9615e-05,,317.552,4.05117,1,214,0.998691,0.258796,0.0101985,0.015495,1,,,,,,,,,,,
215,0.911106,0.0789088,0.001,0.011034,0.039268,1.81635e-06,103.517,39.3147,42.1016,0,0,0.0392569,0,2.00907,-0.0392569,-2.29397,2.00907,-0.0392569,-2.29397,1.98512,1.44559,0.5,1.98512,1.44559,0.5,923177,923177,923177,923177,923177,0,4,4,4,0.339959,0.302226,1254.35,735.98,923177,0,4146,4013.62,3928,0,0,3538,3198.7,2931,0,3538,3198.7,2931,1.47818,0.00631213,0.00300231,0.00297497,0.00403534,0.00311532,0.0123879,-0.00613454,1.00313,0.892807,2.48996,0.895922,2.49746,0.000183582,0.357278,0.140307,0.341042,0.169479,4.72463,1.04977,0.316616,117.321,102.027,68.9348,-1,-1,-1,3.99044,114.077,-1,3955,3308,0.136521,0.770149,0.15742,0.0693908,0.311967,146.281,140.287,129.529,0.000506034,,0.000101451,735.98,4.5838e-05,,314.842,4.39988,1,215,0.998568,0.392942,0.0103258,0.0163976,1,,,,,,,,,,,
216,0.844658,0.0722459,0.001,0.010503,0.00382289,1.78619e-06,119.623,39.3147,42.1016,0,0,0.00381238,0,2.11669,-0.0038124,-2.67076,2.11669,-0.0038124,-2.67076,1.93812,1.1297,0.5,1.93812,1.1297,0.5,923165,923165,923165,923165,923165,0,4,4,4,0.340565,0.295544,1206.83,764.949,923165,0,4154,3996.5,3938,0,0,3618,3215.73,3047,0,3618,3215.73,3047,14.4969,0.00535893,0.00284033,0.00310831,0.00405152,0.00299823,0.0128396,-0.0130979,1.00301,0.826242,2.35918,0.82924,2.36661,0.000167262,0.354425,0.149345,0.353234,0.154411,3.33089,1.03848,0.313248,117.072,101.193,71.2779,-1,-1,-1,0.824659,117.072,-1,3948,3618,0.15901,0.821591,0.149926,0.0642183,0.323222,145.886,150.122,137.87,0.00051816,,6.2966e-05,764.949,4.7232e-05,,326.094,4.32221,1,216,0.998622,0.311489,0.00985327,0.0159837,1,,,,,,,,,,,
217,0.863238,0.0683941,0.001,0.0100941,-0.0199043,1.75655e-06,103.095,39.3147,42.1016,0,0,-0.0199144,0,2.25199,0.0199144,-3.72493,2.25199,0.0199144,-3.72493,1.94915,1.35895,0.5,1.94915,1.35895,0.5,925467,925467,925467,925467,925467,0,4,4,4,0.333236,0.299978,1192.38,776.15,925467,0,4146,3998.38,3944,0,0,3526,3231.84,2951,0,3526,3231.84,2951,9.69762,0.00580096,0.00289177,0.00290465,0.00397926,0.00278174,0.0130294,-0.00725305,1.00279,0.845358,2.35983,0.84814,2.36645,0.000172349,0.361192,0.154597,0.354821,0.159503,3.90332,1.04291,0.318912,119.571,104.199,72.4726,-1,-1,-1,1.0413,119.571,-1,3945,3513,0.123691,0.27994,0.117372,0.0684777,0.321849,149.416,150.584,143.075,0.00042275,,6.3121e-05,776.15,4.6735e-05,,328.375,4.05629,1,217,0.998692,0.281439,0.00985725,0.0155842,1,,,,,,,,,,,
218,0.881965,0.0747912,0.001,0.0110213,-0.0103435,1.72743e-06,103.397,39.3147,42.1016,0,0,-0.0103545,0,3.68953,0.0103545,-2.68389,3.68953,0.0103545,-2.68389,1.93477,1.15601,0.5,1.93477,1.15601,0.5,927369,927369,927369,927369,927369,0,4,4,4,0.335296,0.301096,1236.18,750.188,927369,0,4143,4039.62,3941,0,0,3453,3205.45,2943,0,3453,3205.45,2943,27.1293,0.00633633,0.00290028,0.00271337,0.00373029,0.0027896,0.0125273,-0.00812924,1.0028,0.869149,2.41338,0.871938,2.42032,0.000163793,0.36155,0.143584,0.345978,0.151897,4.16403,1.11684,0.318897,121.468,105.024,62.5604,-1,-1,-1,0.924007,121.468,-1,3950,3438,0.0892467,0.738519,0.130435,0.0670844,0.321931,148.343,143.131,133.155,0.00053186,,6.4699e-05,750.188,4.5398e-05,,320.849,4.07515,1,218,0.998656,0.349205,0.01007,0.015768,1,,,,,,,,,,,
219,0.922132,0.0713236,0.001,0.011717,0.0046867,1.69882e-06,102.224,39.3147,42.1016,0,0,0.00467498,0,3.22735,-0.00467497,-1.74311,3.22735,-0.00467497,-1.74311,1.96977,1.12039,0.5,1.96977,1.12039,0.5,904053,904053,904053,904053,904053,0,4,4,4,0.342712,0.303106,1247.2,724.864,904053,0,4142,3912.38,3615,0,0,3490,3150.54,2711,0,3490,3150.54,2711,4.08993,0.00665236,0.00323755,0.00319573,0.00402973,0.00309813,0.015826,-0.0104731,1.00311,0.91609,2.54655,0.919188,2.55466,0.00019554,0.360264,0.142426,0.339899,0.176779,4.96887,1.1318,0.313762,115.527,102.766,73.5512,-1,-1,-1,2.93118,115.527,-1,3950,3370,0.289506,0.57784,0.133202,0.0530298,0.343702,145.283,138.828,128.761,0.000548964,,6.4672e-05,724.864,5.7408e-05,,307.287,4.02312,1,219,0.998637,0.256297,0.010254,0.0160808,1,,,,,,,,,,,
220,0.833119,0.073308,0.001,0.0105364,0.00961057,1.67075e-06,119.132,39.3147,42.1016,0,0,0.00960004,0,1.68072,-0.00960003,-3.58758,1.68072,-0.00960003,-3.58758,2,1.60437,0.5,2,1.60437,0.5,922321,922321,922321,922321,922321,0,4,4,4,0.3411,0.300263,1194.34,772.241,922321,0,4140,3992.88,3935,0,0,3551,3212.76,2978,0,3551,3212.76,2978,1.23332,0.00576663,0.00303435,0.00333914,0.00418344,0.00342518,0.0158968,-0.00569481,1.00344,0.817566,2.29852,0.820992,2.30675,0.000185406,0.356103,0.144196,0.346177,0.171004,2.54543,0.834277,0.31826,118.396,103.965,53.3948,-1,-1,-1,1.05882,118.396,-1,4140,3551,0.0796757,0.741248,0.148212,0.0678737,0.342903,146.441,142.971,132.995,0.000505902,25.3057,6.9332e-05,772.241,0.00024242,1259.57,319.286,4.55826,1,220,0.998555,0.370307,0.0102017,0.0162187,1,0.991228,0.217551,0.495614,0.991228,0.991228,1.10439,1.10439,4,3.98246,2,0.5
221,0.872738,0.0758673,0.001,0.0116244,0.0311934,1.6432e-06,103.355,39.3147,42.1016,0,0,0.0311818,0,3.08457,-0.0311818,-3.66139,3.08457,-0.0311818,-3.66139,1.97553,1.21191,0.5,1.97553,1.21191,0.5,925303,925303,925303,925303,925303,0,4,4,4,0.340278,0.302815,1215.42,761.301,925303,0,4150,3994.5,3934,0,0,3558,3234.43,2979,0,3558,3234.43,2979,8.05608,0.00607383,0.00329449,0.00357489,0.00469812,0.003699,0.0216675,-0.00794804,1.00372,0.854068,2.38296,0.857767,2.39202,0.000179479,0.345845,0.150779,0.357744,0.166073,4.55546,1.07518,0.30924,118.998,101.968,69.0184,-1,-1,-1,3.81596,116.213,-1,3957,3392,0.17045,0.704536,0.143257,0.067001,0.347085,143.182,142.865,139.516,0.000838104,,0.000110041,761.301,5.3418e-05,,331.022,4.03267,1,221,0.998494,0.303254,0.0106227,0.0166154,1,,,,,,,,,,,
222,0.94684,0.0765416,0.001,0.0115865,-0.0159811,1.61619e-06,103.787,39.3147,42.1016,0,0,-0.0159927,0,3.2379,0.0159927,-2.18327,3.2379,0.0159927,-2.18327,1.6875,0.699806,0,1.6875,0.699806,0,926502,926502,926502,926502,926502,0,4,4,4,0.336385,0.300938,1197.08,773.971,926502,0,4154,4039.62,3938,0,0,3415,3198.67,2915,0,3415,3198.67,2915,3.4599,0.00571704,0.00273465,0.00264046,0.00384445,0.00261096,0.0112776,-0.00763109,1.00262,0.938491,2.59443,0.941102,2.60152,0.000163693,0.36134,0.155908,0.36203,0.151661,4.12766,1.17739,0.322639,120.631,104.236,68.054,-1,-1,-1,1.82021,120.631,-1,4154,3299,0.3508,0.353543,0.135322,0.0607571,0.321126,147.943,141.443,144.449,0.00042317,,5.5427e-05,773.971,4.7025e-05,,335.421,4.06414,1,222,0.998794,0.254015,0.00966601,0.0151611,1,,,,,,,,,,,
223,0.814698,0.0799288,0.001,0.0110301,0.011843,1.58972e-06,120.084,39.3147,42.1016,0,0,0.011832,0,3.21762,-0.011832,-3.65381,3.21762,-0.011832,-3.65381,1.78,1.25954,0.5,1.78,1.25954,0.5,923590,923590,923590,923590,923590,0,4,4,4,0.336216,0.297207,1176.66,784.926,923590,0,4139,3993.12,3938,0,0,3524,3222.42,2931,0,3524,3222.42,2931,10.0735,0.00556946,0.0029079,0.00311794,0.00420482,0.0030411,0.0162284,-0.0096066,1.00306,0.787753,2.22351,0.790794,2.23059,0.000199669,0.353916,0.160732,0.363596,0.184412,3.82447,0.891113,0.312046,118.211,102.91,68.2832,-1,-1,-1,3.20437,116.432,-1,3948,3388,0.0856476,0.77056,0.145176,0.0697004,0.320676,145.98,150.003,148.451,0.000391044,,6.5124e-05,784.926,4.7744e-05,,335.814,4.01716,1,223,0.998557,0.323548,0.0101101,0.0162048,1,,,,,,,,,,,
224,0.818469,0.0748657,0.001,0.0103908,0.0428094,1.56378e-06,103.468,39.3147,42.1016,0,0,0.042799,0,2.53335,-0.042799,-3.72046,2.53335,-0.042799,-3.72046,1.96075,1.41278,0.0101562,1.96075,1.41278,0.0101562,925038,925038,925038,925038,925038,0,4,4,4,0.344365,0.291843,1185.46,780.32,925038,0,4136,3991.62,3929,0,0,3506,3235.23,2946,0,3506,3235.23,2946,2.79973,0.00661242,0.00309714,0.00296433,0.00385181,0.002903,0.0154945,-0.00638902,1.00292,0.802949,2.25232,0.805852,2.25915,0.000219453,0.352149,0.162643,0.343699,0.203003,4.06626,0.993408,0.312957,117.468,102.817,69.1551,-1,-1,-1,3.1113,115.967,-1,3949,3287,0.0906227,0.732692,0.141943,0.0585715,0.321447,145.828,161.144,150.451,0.000360552,,6.2904e-05,780.32,5.572e-05,,317.934,4.3019,1,224,0.998483,0.531661,0.0102409,0.0166805,1,,,,,,,,,,,
225,0.914738,0.0716403,0.001,0.0122361,0.00252508,1.5384e-06,104.052,39.3147,42.1016,0,0,0.00251284,0,2.46289,-0.00251286,-3.69432,2.46289,-0.00251286,-3.69432,1.9453,1.24259,0.5,1.9453,1.24259,0.5,933147,933147,933147,933147,933147,0,4,4,4,0.342354,0.302883,1249.12,747.042,933147,0,4137,3973.88,3617,0,0,4190,3316.34,2979,0,4190,3316.34,2979,3.20932,0.00746989,0.00330221,0.00305673,0.00394768,0.00308431,0.0333282,-0.00540131,1.0031,0.91077,2.52208,0.913855,2.52996,0.000179836,0.351734,0.140017,0.343558,0.167813,4.79106,1.21693,0.319764,126.031,106.089,73.2542,-1,-1,-1,0.966219,126.031,-1,3945,3636,0.13693,0.453057,0.137525,0.0637561,0.322863,149.308,141.781,130.657,0.0004111,,7.9018e-05,747.042,4.6132e-05,,320.59,4.05131,1,225,0.998596,0.358002,0.0102736,0.0162496,1,,,,,,,,,,,
226,0.86383,0.0756291,0.001,0.0107177,0.0276295,1.51356e-06,120.302,39.3147,42.1016,0,0,0.0276187,0,2.49492,-0.0276187,-3.47488,2.49492,-0.0276187,-3.47488,1.99014,1.36631,0.5,1.99014,1.36631,0.5,924726,924726,924726,924726,924726,0,4,4,4,0.34054,0.303484,1237.78,747.086,924726,0,4139,3992.25,3940,0,0,3765,3232.17,2940,0,3765,3232.17,2940,23.7155,0.00614727,0.00282056,0.00263592,0.00375211,0.00251899,0.011842,-0.00894517,1.00253,0.855576,2.38362,0.858095,2.3899,0.000178027,0.362033,0.142218,0.34805,0.164626,2.40347,0.780448,0.318596,122.197,104.709,60.7948,-1,-1,-1,0.353825,122.197,-1,3941,3765,0.0962653,0.815944,0.158783,0.0678821,0.311961,149.78,139.292,131.513,0.000437497,,5.5803e-05,747.086,4.4701e-05,,321.851,4.0148,1,226,0.998639,0.243555,0.0101332,0.015706,1,,,,,,,,,,,
227,0.909241,0.0734363,0.001,0.01163,0.0250116,1.48927e-06,102.845,39.3147,42.1016,0,0,0.025,0,2.63332,-0.025,-1.67279,2.63332,-0.025,-1.67279,1.84783,0.965616,0.5,1.84783,0.965616,0.5,909900,909900,909900,909900,909900,0,4,4,4,0.343,0.303622,1244.44,731.172,909900,0,4142,3954.5,3618,0,0,3558,3154.09,2780,0,3558,3154.09,2780,0.446847,0.00499535,0.00295112,0.00341363,0.00395343,0.00342042,0.0155504,-0.00429463,1.00343,0.892919,2.4839,0.896339,2.49251,0.000187128,0.3407,0.149329,0.341252,0.170268,5.37606,1.27384,0.297461,112.564,96.5447,67.3924,-1,-1,-1,0.890955,112.564,-1,3943,3558,0.113295,1.2075,0.181108,0.0652063,0.320768,137.549,142.591,135.874,0.000424084,,8.2799e-05,731.172,4.6534e-05,,310.505,4.00198,1,227,0.998645,0.357252,0.010103,0.0159269,1,,,,,,,,,,,
228,0.878646,0.0713873,0.001,0.0113613,0.0199687,1.46554e-06,103.89,39.3147,42.1016,0,0,0.0199574,0,3.74785,-0.0199574,-2.19653,3.74785,-0.0199574,-2.19653,1.93939,1.15958,0.0280899,1.93939,1.15958,0.0280899,922856,922856,922856,922856,922856,0,4,4,4,0.341842,0.301077,1262.49,730.981,922856,0,4136,3972.25,3934,0,0,3693,3237.56,617,0,3693,3237.56,617,4.69525,0.00633466,0.00301717,0.00293907,0.00392153,0.00296623,0.0129983,-0.00949508,1.00298,0.86864,2.41782,0.871606,2.42497,0.00018383,0.348032,0.140605,0.339669,0.169649,4.04937,1.1182,0.32954,118.81,102.607,73.662,-1,-1,-1,0.896001,118.81,-1,3950,3693,0.083565,0.753558,0.139555,0.000170505,0.312025,144.227,138.829,129.758,0.000413338,,6.4838e-05,730.981,4.6407e-05,,313.466,4.05701,1,228,0.998579,0.284336,0.0102875,0.016153,1,,,,,,,,,,,
